Date,Assigned to,Newspaper,Link,Section,Key words,Opinion adm,Opinion CDC,Briefly observation,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/nyc-transit-workers-seek-preferential-shopping-given-front-line-duties/,Metro,"NYC transit workers, first responders",Nada,Nada,"The Transport Workers Union Local 100, said it has had 42 workers die from COVID-19, or more than the number of city cops, firefighters and EMTs — combined.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/california-secures-over-15000-hotel-rooms-for-homeless-during-pandemic-gov/,News,"homeless, hotels, California",Nada,Nada,"“Today marks an important milestone for our efforts to protect very vulnerable homeless individuals from COVID-19, and to protect our hospitals more broadly from surges that challenge our capacity and stress our system,” the governor said",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/neiman-marcus-to-file-for-bankruptcy-as-soon-as-this-week-sources/,News,"bankruptcy, retail chain",Nada,Nada,"Neiman Marcus Group is preparing a bankruptcy-protection filing that could come as soon as this week, according to a person close to the situation.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/dozens-of-nyc-inmates-back-in-jail-after-coronavirus-release/,Metro,"inmates, released, re-offenders",Nada,Nada,Dozens of inmates freed from city jails over fears they were vulnerable to the coronavirus have wasted no time plaguing the city with new crimes.,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/trump-dumb-nancy-pelosi-will-be-overthrown-as-house-speaker/,News,"dumb, overthrown, speaker of the house",-1,Nada,President Trump predicted that “Nervous Nancy” will be “overthrown” after the House speaker appeared on a Fox News show and criticized his “weak” leadership during the coronavirus crisis.,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/nyc-coronavirus-cases-reach-nearly-130000-death-toll-at-8811/,Metro,"confirmed cases, death toll",Nada,Nada,"Nearly 130,000 confirmed cases of the coronavirus have now been documented in the five boroughs of New York, city statistics revealed on Sunday.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/nyc-schools-could-face-50-percent-cut-without-coronavirus-aid-cuomo/,Metro,"schools, funding cut",Nada,Nada,"“If we don’t get federal assistance, you’re looking at education cuts of close to 50-percent in the state of New York, where school districts would only get half of the aid they got from the state last year"", governor Cuomo said.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/coronavirus-can-survive-exposure-to-high-temperatures-study-shows/,News,survive high temperatures,0,Nada,"Researchers at the University of Aix-Marseille in France were unable to nuke the virus by placing infected African green monkey kidney cells in a 140-degree Fahrenheit room, according to a study on the pre-print server bioRxiv that has not been peer-reviewed.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/dozens-arrested-hit-with-summonses-after-nyc-barbershop-bash/,Metro,"Arrests, parties, lockdown",Nada,Nada,"Under the coronavirus lockdown, residents must remain six feet apart while in public and gatherings of any size have been banned outright. Offenders face fines up to $1,000.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/coronavirus-tests-must-be-done-community-by-community-birx/,News,"community testing, data driven",0,Nada,"Dr. Deborah Birx, a member of the White House’s coronavirus task force, said testing needs to get down to a “community by community” level to determine whether it’s safe to begin easing lock-downs and reopen businesses.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/cuomo-says-new-york-has-passed-coronavirus-high-point/,Metro,"cases decline, trends, passed high point",Nada,Nada,"“The recent news is good, that we are on the other side of the plateau and the numbers are coming down,” Gov Cuomo said. “But that’s good news only compared to the terrible news that we were living with, which is that constant increase.”",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/pence-defends-trumps-call-to-liberate-states-from-lockdown/,News,"Vicepresident, safely reopen",plus1,Nada,"Vice President Mike Pence on Sunday defended President Trump’s calls to “liberate” states under stay-at-home orders amid protests against the measures, saying the president wanted to encourage governors to “safely reopen” their economies.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/coronavirus-lockdowns-are-crippling-the-global-drug-trade/,News,"illegal drug trade, chemicals, supply problem, demand problem",plus1,Nada,"Virtually every illicit drug has been impacted, with supply chain disruptions at both the wholesale and retail level. Traffickers are stockpiling narcotics and cash along the border, and the U.S. Drug Enforcement Administration even reports a decrease in money laundering and online drug sales on the so-called dark web.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/911-operators-give-lifeline-for-desperate-new-yorkers/,Metro,"911 operators, working double shifts, no days off",Nada,Nada,"Their co-workers are sick. Their family members are falling ill. But as emergency calls reach unprecedented highs amid the coronavirus crisis, these 911 operators are working seven days a week to help make sure someone will always be on the other end of the phone. ",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/family-delivering-food-during-coronavirus-outbreak-narrowly-escapes-car-fire/,Metro,car on fire,Nada,Nada,"A family delivering food to a relative in New Jersey during the coronavirus outbreak managed to jump out of their vehicle just before it burst into flames, officials said.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/subway-shutdown-hurts-coronavirus-responders-most-de-blasio/,Metro,"subway shutdown, MTA workers",Nada,Nada,"“The biggest challenge that would create would be for our front-line healthcare workers, first responders, essential workers,” de Blasio said during a press briefing. “We can’t have those people in a position where they can’t get to work.”",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/testicles-may-make-men-more-vulnerable-to-coronavirus-study/,News,"Testicles, covid attaches",Nada,Nada,"Researchers tracked the recovery of 68 patients in Mumbai, India, to study the gender disparity of the virus, which has taken a worse toll on men, according to a preliminary report posted on MedRxix, which hosts unpublished medical research papers that have not been peer reviewed.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/de-blasio-reporting-social-distancing-flouters-is-saving-lives/,Metro,"war, invisible enemy, rat on neighbors ",Nada,Nada,Mayor Bill de Blasio doubled down on his controversial push to get New Yorkers to rat on their neighbors who are not social distancing ,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/mnuchin-says-it-was-his-idea-to-put-trumps-name-on-stimulus-checks/,News,"Stimulus check, trump's name",plus1,Nada,Treasury Secretary Steven Mnuchin said it was his idea to include President Trump’s name on the IRS stimulus checks being mailed to Americans who don’t have direct deposit ,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/de-blasio-attacks-trump-for-lack-of-nyc-coronavirus-aid/,Metro,"save New York, federal funding",-1,Nada,Mayor Bill de Blasio blasted President Trump in a highly personal attack on Sunday — accusing him of abandoning the Big Apple and leaving it to “drop dead” without more federal funding.,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/brooklyn-supreme-court-justice-noach-dear-dies-of-coronavirus/,Metro,former City Councilman dies,Nada,Nada,"Brooklyn Supreme Court Justice Noach Dear has died following a battle with coronavirus, his family said Sunday.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/mnuchin-hopeful-small-business-loan-replenishment-could-come-sunday/,News,"Hope, small business loan program",plus1,Nada,"“I’m hopeful that we can reach an agreement that the Senate can pass this tomorrow and that the House can take it up on Tuesday and Wednesday we’d be back up and running,” Mnuchin said ",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/poll-6-in-10-support-stay-at-home-restrictions-to-fight-coronavirus/,News,"lift restrictions, viral spread, economy vs health",Nada,Nada,"Nearly 60% of Americans say they’re more concerned that loosening stay-at-home measures will cause further spread of the coronavirus than they are about what impact restrictions might have on the US economy, according to a new poll.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/179-recovered-south-korean-coronavirus-patients-tested-positive-again/,News,"Recovered positive, young people",Nada,Nada,"Patients in their 20s were responsible for the highest number of patients who have retested positive, the agency said.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/trump-adviser-stephen-moore-says-economy-may-have-turned-a-corner/,News,reopen economies,plus1,Nada,"Stephen Moore, an economic adviser to President Trump, said the economy “may have turned a corner” as the governors look at ways to reopen their states during the coronavirus pandemic.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/global-citizen-concert-criticized-for-helping-raise-money-for-who/,News,"Concert, raise money, WHO",Plus1,Nada,"The backlash comes as President Trump has accused the WHO of pro-China bias and not acting fast enough to confront the dangerous, new virus when it emerged in the Chinese city of Wuhan.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/trump-blasts-governors-for-unreasonable-coronavirus-lockdowns/,News,"too strict lockdowns, support protets",Plus1,Nada,President Trump signaled his support of escalating protests against coronavirus restrictions — accusing certain states of being “unreasonable” with lockdowns that are too strict.,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/pelosi-congress-close-to-refunding-small-business-loan-program/,News, small business loans,Plus1,Nada,"“Lawmakers must stop blocking these funds and replenish the program without delay,” Trump said at the White House briefing on Saturday. “The Democrats have to come on board. I used to read that these were Democrat programs, not Republican. ",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/how-to-survive-the-coronavirus-pandemic/,Living,"Irony, millionaire pedophile",Nada,Nada,Brown memorialized the sex-trafficking moneyman in this tweeted photo of a  sink-side reminder to “Wash your hands.”,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/cops-bust-massive-non-socially-distant-party-in-canarsie-barbershop/,Metro,"Cops, bust parties",Nada,Nada,Police broke up a raucous party that packed more than 50 people into a Canarsie barbershop Saturday night — despite the ongoing coronavirus quarantine.,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/canada-geese-family-enjoys-quarantined-manhattans-vacated-skyline/,Metro,wild animals in cities,Nada,Nada,Canada geese took in the Manhattan skyline,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/nj-transit-railroad-boss-ray-kenny-dies-due-to-coronavirus/,Metro,"NJ Transit Vice President, dies",Nada,Nada,"NJ Transit Senior Vice President and General Manager Ray Kenny, 69, has died of complications from COVID-19, a Philadelphia Fox affiliate has reported.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/disney-on-broadway-coronavirus-concert-stream-raises-609479/,Entretainment,"Disney, raise funding",Nada,Nada,Money donated during Friday’s streamed rebroadcast of November’s Celebrating 25 Magical Years of Disney on Broadway will help fund the charity’s COVID-19 Emergency Assistance Fund.,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/de-blasio-warns-of-dangerous-nyc-budget-cuts-without-federal-aid/,Metro,"Budget cut, federal dollars, city crisis",-1,Nada,"Mayor Bill de Blasio continued to rattle his beggar’s cup Saturday night, warning that without a few billion in federal dollars the city would “go broke.",,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/las-vegas-strip-strip-clubs-dark-amid-coronavirus-pandemic/,News,"closed, strip clubs, economic losses, Las Vegas",Nada,Nada,The entirety of the famed boulevard has been shut down for the first time since the assassination of John F. Kennedy,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/nycfc-players-using-video-games-to-fill-down-time-during-shutdown/,Sports,"Video games, shutdown",Nada,Nada,Sebastien Ibeagha still wakes up at 8 a.m  He gets a workout in. Then he turns to one of life’s last pleasures unaffected by social distancing to fill his empty schedule: He flicks on his Xbox.,,,,,,,,,,,
4/19/2020,A,The New York Post,https://nypost.com/2020/04/19/lousy-one-world-together-at-home-concert-made-us-feel-worse/,Entretainment,"concert, feel worse, insufferable show",Nada,Nada,"Saturday’s two-hour primetime concert, “One World Together At Home,” achieved the impossible: It made us feel even worse about our already miserable circumstances.",,,,,,,,,,,
